,0,1
85,16.29145728643216,0.8571428571428571
86,16.271356783919597,0.8672268907563024
87,16.251256281407034,0.8773109243697478
88,16.231155778894472,0.8873949579831932
89,16.21105527638191,0.8974789915966386
90,16.190954773869347,0.9075630252100839
91,16.170854271356784,0.9176470588235293
92,16.150753768844222,0.9277310924369747
93,16.13065326633166,0.9378151260504201
94,16.110552763819097,0.9478991596638654
95,16.09045226130653,0.9579831932773109
96,16.07035175879397,0.9680672268907562
97,16.050251256281406,0.9781512605042015
98,16.030150753768844,0.988235294117647
99,16.01005025125628,0.9983193277310923
100,15.989949748743719,1.0084033613445378
101,15.969849246231156,1.0184873949579831
102,15.949748743718594,1.0285714285714285
103,15.92964824120603,1.0386554621848738
104,15.909547738693467,1.0487394957983192
105,15.889447236180905,1.0588235294117645
106,15.869346733668342,1.06890756302521
107,15.849246231155778,1.0789915966386554
108,15.829145728643216,1.0890756302521007
109,15.809045226130653,1.099159663865546
110,15.78894472361809,1.1092436974789914
111,15.768844221105528,1.1193277310924368
112,15.748743718592966,1.1294117647058823
113,15.728643216080402,1.1394957983193277
114,15.708542713567839,1.149579831932773
115,15.688442211055277,1.1596638655462184
116,15.668341708542714,1.1697478991596637
117,15.64824120603015,1.179831932773109
118,15.628140703517587,1.1899159663865544
119,15.608040201005025,1.2
120,15.587939698492463,
121,15.5678391959799,
122,15.547738693467338,
123,15.527638190954773,
124,15.507537688442211,
125,15.487437185929648,
126,15.467336683417086,
127,15.447236180904522,
128,15.42713567839196,
129,15.407035175879397,
130,15.386934673366834,
131,15.366834170854272,
132,15.34673366834171,
133,15.326633165829145,
134,15.306532663316583,
135,15.28643216080402,
136,15.266331658291458,
137,15.246231155778894,
138,15.226130653266331,
139,15.206030150753769,
140,15.185929648241206,
141,15.165829145728644,
142,15.145728643216081,
143,15.125628140703517,
144,15.105527638190955,
145,15.085427135678392,
146,15.06532663316583,
147,15.045226130653266,
148,15.025125628140703,
149,15.00502512562814,
150,14.984924623115578,
151,14.964824120603016,
152,14.944723618090453,
153,14.924623115577889,
154,14.904522613065327,
155,14.884422110552764,
156,14.8643216080402,
157,14.844221105527637,
158,14.824120603015075,
159,14.804020100502512,
160,14.78391959798995,
161,14.763819095477388,
162,14.743718592964825,
163,14.72361809045226,
164,14.703517587939698,
165,14.683417085427136,
166,14.663316582914572,
167,14.64321608040201,
168,14.623115577889447,
169,14.603015075376884,
170,14.582914572864322,
171,14.56281407035176,
172,14.542713567839197,
173,14.522613065326633,
174,14.50251256281407,
175,14.482412060301508,
176,14.462311557788944,
177,14.442211055276381,
178,14.422110552763819,
179,14.402010050251256,
180,14.381909547738694,
181,14.361809045226131,
182,14.341708542713569,
183,14.321608040201005,
184,14.301507537688442,
185,14.28140703517588,
186,14.261306532663315,
187,14.241206030150753,
188,14.22110552763819,
189,14.201005025125628,
190,14.180904522613066,
191,14.160804020100503,
192,14.14070351758794,
193,14.120603015075377,
194,14.100502512562814,
195,14.080402010050252,
196,14.060301507537687,
197,14.040201005025125,
198,14.020100502512562,
199,14.0,
